state,clim_zone,compl_year,proj_type,ibc_type,park_type,gfa_w_park_imp,gfa_ext_imp,gfa_park_imp,prim_bldg_use,gfa_prim_imp,sec_bldg_use,gfa_sec_imp,occupancy,res_units,bldg_height,therm_env_area,wwr,r_value_walls,r_value_roofs,certifications,seis_site_cls,sdc,wind_speed,str_prim_horiz_sys,str_prim_vert_sys,str_lat_sys,podium,str_sec_horiz_sys,str_sec_vert_sys,col_grid_long,col_grid_short,fdn_type,design_phase,purp_of_assessment,ec_reductions,ec_reduction_percent,ec_redux_bldg_reuse,ec_redux_mat_reuse,ec_redux_alt_str_sys,ec_redux_str_bio_mat,ec_redux_nonstr_bio_mat,ec_redux_str_optimize,ec_redux_concrete_optimize,ec_redux_ext_env_optimize,ec_redux_int_fin_optimize,gfa_without_park_imp,gfa_w_park_m,gfa_without_park_m,gfa_prim_m,gfa_sec_m,gfa_park_ratio,stories_above_grade_bins,stories_below_grade_bins,gfa_w_park_imp_bins,software_version_bins,physical_scope_bins,structural_material_bins,eci_A_to_C,eci_A1-A3,eci_A4,eci_B4-B5,eci_C2-C4,eci_D,eci_A_to_C_substr,eci_A_to_C_superstr,eci_A_to_C_enc,eci_A_to_C_int_con,eci_A_to_C_int_fin,eci_A_to_C_unknown
Washington,Zone 1A (Very Hot Humid),2024,New Construction,Type V-A,No Parking,41313,0,0,Residential: Mulitfamily (5 or more units),41313,,,548,50,39.5,0,0,0,0,LEED NC v4.0 Certified,B,B,139,Wood: Joists and sheathing,Concrete: Precast,Wood: Shear panels,Not a podium building,,,0,0,Shallow foundation,Construction Documents,Required: LEED Proposed,Yes,0.06,No,No,No,No,No,No,No,Yes,Yes,41313,3838.101639,3838.101639,3838.101639,,0,2 to 5,0,"10,001-50,000",One Click LCA,SEI,Concrete/Wood,614.7339353,622.2557333,19.21566361,103.866017,33.33340621,,110.5588908,260.618549,305.3494155,29.46058251,76.20808279,72.68338237
Washington,Zone 4C (Mixed Marine),2022,New Construction,Type V-B,No Parking,17326,,0,Education,14653,,,830,0,34,33252,0.32,24,55,Passive House,D,D,110,Wood: Engineered panels,Wood: Mass timber,Wood: Shear panels,Primary system defined above is on a podium,Concrete: PT framing,Concrete: CIP,26.5,20,Shallow foundation,Construction,Voluntary: Internal Benchmarking,Yes,,No,No,Yes,Yes,No,No,Yes,Yes,Yes,17326,1609.637378,1609.637378,1361.307659,,0,2 to 5,1,"10,001-50,000",Tally LCA,SEI,Wood,884.5084865,447.3688091,11.17616305,138.5016958,72.95319106,-64.35783498,116.5367187,188.3301648,110.5394557,30.97128748,78.72971218,25.92701552
Washington,Zone 4C (Mixed Marine),2025,New Construction,Type V-B,No Parking,22200,,,Public Order and Safety,22200,,,122,,36,40087,,22,40,LEED Gold,C,D,108,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,,,30,20,Shallow foundation,Design Development,Voluntary: Internal Benchmarking,Yes,,No,No,No,No,No,No,Yes,No,No,22200,2062.4466,2062.4466,2062.4466,,0,2 to 5,0,"10,001-50,000",Tally LCA,SEI,Steel,708.5886152,613.0981881,7.059897254,68.12035586,48.55289806,-73.77048656,123.8226874,238.9662778,304.655078,13.75389234,81.3561923,1.672432197
Washington,Zone 1A (Very Hot Humid),2024,New Construction,Type V-B,No Parking,17190,0,0,Office,17190,,,432,0,23.5,0,0,0,0,LEED NC v4.0 Certified,B,B,139,Wood: Joists and sheathing,Concrete: Precast,Wood: Shear panels,Not a podium building,,,0,0,Shallow foundation,Construction Documents,Required: LEED Proposed,Yes,0.06,No,No,No,No,No,No,No,Yes,Yes,17190,1597.00257,1597.00257,1597.00257,,0,1,0,"10,001-50,000",One Click LCA,SEI,Concrete/Wood,641.7993478,533.8769367,19.22450056,79.77292109,29.36582307,,125.0009328,75.09493864,395.9784615,8.314776851,82.61912726,57.85107159
Washington,Zone 4A (Mixed Humid),2024,New Construction,Type V-B,No Parking,17218,,0,Education,17218,,,383,0,15,28896,0.388,16.66666667,30,LEED-NC v4,D,B,125,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,,Masonry,25,20,Shallow foundation,Construction Documents,Voluntary: Design Iteration Analysis,Yes,0.284,No,No,No,No,Yes,Yes,No,Yes,Yes,17218,1599.603854,1599.603854,1599.603854,,0,1,0,"10,001-50,000",One Click LCA,SEI,Steel,542.4615205,453.5420931,25.83515781,93.59706756,48.47061405,,139.6557025,213.1099517,132.6500194,76.16623609,88.11630404,
Washington,Zone 4A (Mixed Humid),2026,New Construction,Type V-B,No Parking,20937,,,Public Assembly,12562.2,Food Service,8374.8,225,0,53,,,,,Zero Carbon,,B,,Wood: Engineered panels,Wood: Mass timber,Wood: Shear panels,Not a podium building,,,21,,,Design Development,Required: ILFI Proposed,Yes,,No,No,Yes,Yes,Yes,Yes,No,No,No,20937,1945.110111,1945.110111,1167.066067,778.0440444,0,1,2,"10,001-50,000",Tally LCA,SEI,Wood,596.9426392,511.0546809,9.117256754,131.0626649,133.2820276,-36.22288094,154.1831425,441.7364782,127.3201281,17.58732672,92.15346014,0.034746512
Washington,Zone 5B (Cool Dry),2024,New Construction,Type V-B,No Parking,11185,,,Education,11185,,,104,0,17.5,798335,0.33,12.5,30,Leed v4.0 (TBD),C,B,150,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Not a podium building,,,38.67,2,Shallow foundation,Design Development,Required: LEED Proposed,No,,No,No,No,No,No,No,No,No,No,11185,1039.120055,1039.120055,1039.120055,,0,1,0,"10,001-50,000",One Click LCA,SE,Wood,394.4328712,322.0784724,22.39451533,23.19938864,25.34013705,,157.6783919,92.81768698,140.642397,1.874037548,100.2366775,
Washington,Zone 4A (Mixed Humid),2024,New Construction,Type V-B,No Parking,17218,,0,Education,17218,,,383,0,15,28896,0.388,16.66666667,30,LEED-NC v4,D,B,125,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,,Masonry,25,20,Shallow foundation,Construction Documents,Required: LEED Proposed,Yes,0.216,No,No,No,No,Yes,Yes,No,Yes,Yes,17218,1599.603854,1599.603854,1599.603854,,0,1,0,"10,001-50,000",One Click LCA,SEI,Steel,535.620604,505.5538332,24.45337757,89.59193218,48.93441351,,163.674018,235.3305408,133.2012309,75.5907061,101.225514,
Washington,Zone 5A (Cool Humid),2025,New Construction,Type V-A,No Parking,55037,0,0,Public Assembly,23679,,,1578,0,70,38565,0.35,,,Living Building Challenge Core Green Building Certification + Materials Petal; BPDA Article 37 (LEED Gold equivalent),D,B,139,Wood: Engineered panels,Wood: Mass timber,Concrete: Shear walls,Not a podium building,,,21,15,Shallow foundation,Construction,Voluntary: Internal Benchmarking,Yes,0.6,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,55037,5113.102411,5113.102411,2199.850137,,0,2 to 5,1,"50,001-100,000",Tally LCA,SEI,Concrete/Wood,485.3648332,471.0004196,9.101975549,100.5341265,136.6582456,8.489007327,170.5704285,315.8229153,148.5215162,27.2647615,114.9151082,
Washington,Zone 3C (Warm Marine),,New Construction,Type V-B,No Parking,10000,,,Public Order and Safety,10000,,,95,,27,,,,,,D,D,110,Steel: Frame + concrete on metal deck,Masonry,Masonry: Shear walls,Not a podium building,,,40,30,Deep foundation < 50' (15m),Construction Documents,Voluntary: Design Iteration Analysis,No,,No,No,No,No,No,No,No,No,No,10000,929.03,929.03,929.03,,0,2 to 5,0,"10,000 or less",Tally LCA,SEI,Steel/Masonry,290.367416,370.5420718,6.403407892,34.70088012,36.68026815,-43.81392307,179.7749222,82.965124,139.7101547,23.70422307,153.6183616,
Washington,Zone 5B (Cool Dry),2023,New Construction,Type V-A,No Parking,6779,,,Public Assembly,6779,,,,0,31.33,314831,0.244,,,Leed v4.0 Silver,D,B,155,Concrete: PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,,,23,18,Shallow foundation,Construction Documents,Required: LEED Proposed,No,,No,No,No,No,No,No,No,No,No,6779,629.789437,629.789437,629.789437,,0,2 to 5,0,"10,000 or less",One Click LCA,SE,Concrete,405.6834273,398.5577961,28.46112438,0,,,200.411475,52.98180319,160.9803206,,,11.80516783
Washington,Zone 4A (Mixed Humid),2024,New Construction,Type V-B,No Parking,17218,,0,Education,17218,,,383,0,15,28896,0.388,16.66666667,30,LEED-NC v4,D,B,125,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,,Masonry,25,20,Shallow foundation,Construction Documents,Required: LEED Baseline,Yes,0,No,No,No,No,No,No,No,No,No,17218,1599.603854,1599.603854,1599.603854,,0,1,0,"10,001-50,000",One Click LCA,SEI,Steel,537.3644743,682.8130585,26.16255512,108.8785824,44.28672222,,213.1487613,217.7182926,244.6786437,95.59200137,,
Washington,Zone 4C (Mixed Marine),2025,New Construction,,Below Grade,21137,,4463,Residential: Mulitfamily (5 or more units),21137,,,,,182.67,,,,,REAP ,C,,,Wood: Joists and sheathing,Wood: Light-frame,Wood: Shear panels,Not a podium building,,,31.25,14,Shallow foundation,Construction Documents,Required: Client Directive,No,,No,No,No,Yes,No,No,No,No,No,16674,1963.690711,1549.064622,1963.690711,,0.267662229,11 or more,2,"10,001-50,000",One Click LCA,SE,Wood,225.6843598,751.5793764,14.8586383,72.85691132,64.41184505,,229.9645751,93.45660647,477.2612288,,,103.0243606
Washington,Zone 4C (Mixed Marine),2023,New Construction,Type V-B,No Parking,7308,,,Public Order and Safety,7308,,,86,,55,20800,0.2,22,38,Envision Platinum,F,E,115,Steel: Frame + concrete on metal deck,Steel: Columns,Concrete: Shear walls,Not a podium building,,,24,20,Shallow foundation,Completed,Voluntary: Internal Benchmarking,No,,No,No,No,No,No,No,No,No,No,7308,678.935124,678.935124,678.935124,,0,2 to 5,0,"10,000 or less",Tally LCA,SEI,Steel/Concrete,686.0519923,794.1228716,9.561073177,74.49447886,51.65989754,-79.88087618,332.091946,267.5346404,258.6117515,48.41395098,,3.315406117
Washington,Zone 5A (Cool Humid),2024,New Construction,Type V-B,"Above grade, within footprint of main structure",6350,,1650,Public Order and Safety,4700,,,60,0,38,8125,0.11,22.5,40,LEEDv4.0 Gold,D,C,139,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Steel: Frame + concrete on metal deck,Steel: Columns,20,16,Deep foundation < 50' (15m),Construction Documents,Required: LEED Baseline,No,,,,,,,,,,,4700,589.93405,436.6441,436.6441,,0.35106383,2 to 5,0,"10,000 or less",One Click LCA,SEI,Steel,490.2975077,761.281011,41.57697627,44.90800285,30.21323414,,391.7805897,147.9636597,282.7558497,0.681516858,,54.79760831
Washington,Zone 5B (Cool Dry),2022,New Construction,Type V-B,No Parking,6302,,,Office,6302,,,40,0,35,,0.1499,20,30,LEED Silver,D,B,103,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Not a podium building,,,15.75,20,Shallow foundation,Construction Documents,Required: LEED Proposed,Yes,0.17,,No,No,Yes,Yes,Yes,No,Yes,,6302,585.474706,585.474706,585.474706,,0,2 to 5,0,"10,000 or less",Tally LCA,SEI,Wood,448.326628,734.3359718,19.46799583,97.14850496,102.4664929,-55.22498312,673.8435205,75.91646862,148.4293161,2.758924277,,0.615986022
Washington,Zone 5B (Cool Dry),2021,New Construction,Type V-B,No Parking,6301,,,Office,6302,,,40,0,35,,0.1499,20,30,LEED Silver,D,B,103,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Not a podium building,,,15.75,20,Shallow foundation,Construction Documents,Required: LEED Baseline,Yes,0,,No,No,Yes,Yes,Yes,No,Yes,,6301,585.381803,585.381803,585.474706,,0,2 to 5,0,"10,000 or less",Tally LCA,SEI,Wood,449.3793525,874.5181246,19.57788021,97.16392291,124.0601248,-55.2337476,673.9504628,75.92851694,310.2026472,2.759362132,,0.616083782
Washington,Zone 4C (Mixed Marine),2025,New Construction,,Below Grade,21136,,5069,Residential: Mulitfamily (5 or more units),21136,,,,,58.75,,,,,REAP ,C,,,Concrete: Non-PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,,,23.5,15,Shallow foundation,Construction Documents,Required: Client Directive,No,,No,No,No,No,No,No,No,No,No,16067,1963.597808,1492.672501,1963.597808,,0.31549138,6 to 10,2,"10,001-50,000",One Click LCA,SE,Concrete,229.2128457,1936.728649,17.56363236,218.0884284,53.21220291,,845.2752561,121.9036653,1252.191597,,,6.222394398
Washington,Zone 4C (Mixed Marine),2025,New Construction,,Below Grade,18604,,2811,Residential: Mulitfamily (5 or more units),18604,,,,,58.75,,,,,REAP ,C,,,Wood: Joists and sheathing,Wood: Light-frame,Wood: Shear panels,Not a podium building,,,31.25,14,Shallow foundation,Construction Documents,Required: Client Directive,No,,No,No,No,Yes,No,No,No,No,No,15793,1728.367412,1467.217079,1728.367412,,0.177990249,6 to 10,2,"10,001-50,000",One Click LCA,SE,Wood,207.4735615,1551.868122,29.35017152,93.40905115,96.52816689,,849.9766773,123.9582039,690.7910377,,,106.4295929
Washington,Zone 4C (Mixed Marine),2025,New Construction,,Below Grade,9532,,9532,Parking,9532,,,,,0,,,,,REAP ,C,,,Concrete: Non-PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,,,27,24.5,Shallow foundation,Construction Documents,Required: Client Directive,No,,No,No,No,No,No,No,No,No,No,0,885.551396,0,885.551396,,inf,1,2,"10,000 or less",One Click LCA,SE,Concrete,128.4635831,2497.140527,211.2692057,0,74.6174195,,1966.289159,116.2662048,497.4171482,,,203.0546401
Washington,Zone 5B (Cool Dry),2024,New Construction,Type V-A,"Above grade, within footprint of main structure",149000,,,Residential: Mulitfamily (5 or more units),111000,Parking,38000,770,102,52.16666667,,0.0947,20,49,Leed Gold target,C,B,105,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Podium,Concrete: PT framing,Concrete: CIP,26,27.5,Shallow foundation,Construction Documents,Voluntary: Internal Benchmarking,Yes,,No,No,Yes,Yes,No,Yes,Yes,No,,149000,13842.547,13842.547,10312.233,3530.314,0,2 to 5,0,"100,001-200,000",Tally LCA,Missing Substructure,Wood,445.9606671,65.55830753,1.229694059,33.14055051,12.69741097,-0.211618375,,0.643784527,54.39723626,5.641200192,,0.080043623
Washington,Zone 5B (Cool Dry),2026,New Construction,Type V-A,"Above grade, within footprint of main structure",242000,,,Residential: Mulitfamily (5 or more units),175000,Parking,67000,1800,193,51.66666667,,0.2443,23.8,49,No,C,B,102,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Podium,Concrete: PT framing,Concrete: CIP,26,28.5,Shallow foundation,Construction Documents,Voluntary: Internal Benchmarking,Yes,,No,No,Yes,Yes,No,Yes,Yes,No,No,242000,22482.526,22482.526,16258.025,6224.501,0,2 to 5,0,"200,001-400,000",Tally LCA,Missing Substructure,Wood,447.5668941,77.42891764,1.375857639,37.9734887,11.68531915,-4.659187002,,5.894125244,66.32738227,1.11904589,,
Washington,Zone 4C (Mixed Marine),2017,New Construction,Type V-A,No Parking,27185,,,Residential: Mulitfamily (5 or more units),27185,,,,40,46,,,,,,D,D,110,Wood: Joists and sheathing,Concrete: CIP,Light Frame shear panels,Primary system defined above is on a podium,Concrete: Non-PT framing,Concrete: CIP,27,26,Deep foundation < 50' (15m),Completed,Voluntary: Internal Benchmarking,No,,No,No,No,Yes,No,No,No,No,No,27185,2525.568055,2525.568055,2525.568055,,0,2 to 5,0,"10,001-50,000",Tally LCA,SEI,Concrete/Wood,853.4380953,794.320851,7.887163339,301.9883923,77.49093514,-163.8279962,,427.9345076,643.7342813,31.27041897,,0.018421688
Washington,Zone 3C (Warm Marine),2024,New Construction,Type V-B,No Parking,12203,4415,0,Public Order and Safety,13472,,,148,0,30.5,28116,0.368,8,28,"LEED V4.1 Platinum, ILFI Zero Carbon",A,D,92,Wood: Engineered panels,Wood: Mass timber,Concrete: Shear walls,Not a podium building,,,15,18,Shallow foundation,Construction,Voluntary: Internal Benchmarking,Yes,0.37,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12203,1133.695309,1133.695309,1251.589216,,0,1,0,"10,001-50,000",Tally LCA,SEI,Concrete/Wood,370.9618824,657.1644584,9.152808055,84.63830226,134.4015958,-77.50794003,,607.8154716,195.6303902,2.939293993,,10.80876614
Washington,Zone 3C (Warm Marine),,New Construction,Type V-B,No Parking,5533,,,Office,1193,Warehouse and Storage,2159,10,,28,,,,,,D,D,85,Wood: Joists and sheathing,Wood: Light-frame,Light Frame shear panels,Not a podium building,,,16,11,Deep foundation < 50' (15m),Completed,Voluntary: Internal Benchmarking,No,,No,No,No,Yes,No,No,No,No,No,5533,514.032299,514.032299,110.833279,200.577577,0,2 to 5,0,"10,000 or less",Tally LCA,SEI,Wood,377.0017389,216.9318771,3.796693327,112.3331264,38.94600179,-11.01180049,,144.074009,154.2916647,17.33478143,,
Washington,Zone 2A (Hot Humid),2024,New Construction,Type V-B,No Parking,20588,0,0,Education,11611,Other,8977,577,0,27,46119,0.08,,,,D,B,111,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Not a podium building,,,14,9,Deep foundation < 50' (15m),Construction,Voluntary: Internal Benchmarking,No,,No,No,Yes,Yes,No,No,No,No,No,20588,1912.686964,1912.686964,1078.696733,833.990231,0,1,0,"10,001-50,000",Tally LCA,SEI,Steel/Wood,630.509659,429.7946155,13.50572434,86.70306289,197.9225482,-1.793216203,,249.1703479,224.6936922,132.1305582,,7.016244564
Washington,Zone 4C (Mixed Marine),2017,New Construction,Type V-B,No Parking,48120,,,Mercantile (Retail Other Than Mall),48120,,,930,,36,84085,0.38,29.4,38,LEED Gold,D,D,110,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Concrete: Non-PT framing,Concrete: CIP,27,26,Deep foundation < 50' (15m),Completed,Voluntary: Internal Benchmarking,No,,No,No,No,Yes,No,Yes,No,No,No,48120,4470.49236,4470.49236,4470.49236,,0,1,0,"10,001-50,000",Tally LCA,SEI,Steel/Wood,842.3232516,670.4502684,6.430107936,146.8637041,74.34395466,-76.41386628,,407.102633,473.2336464,11.07604961,,0.091015862
Washington,Zone 4C (Mixed Marine),2024,New Construction,Type V-B,No Parking,10701,0,0,Office,2262,Public Assembly,1358,143,0,30,17241,0.26,19,38,LEED v4.1 Gold,F,D,110,Wood: Other,Wood: Light-frame,Wood: Shear panels,Primary system defined above is on a podium,Concrete: Other,Steel: Columns,24,22,Deep foundation < 50' (15m),Construction Documents,Required: LEED Proposed,Yes,0.28,No,No,Yes,Yes,No,No,No,No,No,10701,994.155003,994.155003,210.146586,126.162274,0,2 to 5,0,"10,001-50,000",Tally LCA,SEI,Wood,1288.178197,233.2035895,3.947912795,35.6146464,52.70824167,-17.46549652,,149.8248278,132.3233983,21.67387417,,3.544884587
Wisconsin,Zone 2B (Hot Dry),,New Construction,,No Parking,19026,,,Public Order and Safety,19026,,0,,,29,,,,,LEED Platinum,D,D,49,Steel: Frame + bare metal deck,Concrete: CIP,Steel: Braced frames,Not a podium building,,,103,,Deep foundation < 50' (15m),Completed,Voluntary: Internal Benchmarking,No,,No,No,No,No,No,No,No,No,No,19026,1767.572478,1767.572478,1767.572478,0,0,1,0,"10,001-50,000",Tally LCA,Unknown,Steel/Concrete,302.3385425,448.0310475,5.285968574,104.2970943,9.745181261,-84.35069396,93.94887411,362.86273,58.28557035,,63.25279381,31.33011285
Wisconsin,Zone 2B (Hot Dry),,New Construction,,No Parking,14990,,,Public Order and Safety,14990,,0,,,30,,,,,LEED Platinum,D,D,49,Steel: Frame + bare metal deck,Concrete: CIP,Steel: Braced frames,Not a podium building,,,148,,Deep foundation < 50' (15m),Completed,Voluntary: Internal Benchmarking,No,,No,No,No,No,No,No,No,No,No,14990,1392.61597,1392.61597,1392.61597,0,0,1,0,"10,001-50,000",Tally LCA,Unknown,Steel/Concrete,298.8640279,633.134243,7.074711366,73.76940639,17.25989728,-109.6612084,137.6644855,459.3503885,85.65165552,8.777718836,86.20378799,11.51573248
Wisconsin,Zone 4C (Mixed Marine),2024,New Construction,,No Parking,7623,,0,Warehouse and Storage,7623,,,,,36.67,,,,,Zero Carbon Building - Design v3 from CaGBC,E,,,Steel: Frame + concrete on metal deck,Steel: Columns,Concrete: Shear walls,Not a podium building,,,24.5,4,Shallow foundation,Construction Documents,Required: Other,Yes,0,No,No,No,No,No,No,Yes,Yes,No,7623,708.199569,708.199569,708.199569,,0,2 to 5,0,"10,000 or less",One Click LCA,SE,Steel/Concrete,248.5498972,1927.198179,61.33080547,104.9210749,74.50009052,,693.4033308,912.6506571,561.8961624,,,
Wisconsin,Zone 4C (Mixed Marine),2025,New Construction,,Below Grade,11352,,2933,Residential: Mulitfamily (5 or more units),10359,Other,993,,,71,,,,,,C,,,Wood: Joists and sheathing,Wood: Light-frame,Wood: Shear panels,Primary system defined above is on a podium,Concrete: Non-PT framing,Concrete: CIP,13,6,Shallow foundation,Construction Documents,Required: Client Directive,Yes,,No,No,No,No,No,No,No,Yes,No,8419,1054.634856,782.150357,962.382177,92.252679,0.348378667,6 to 10,1,"10,001-50,000",One Click LCA,SE,Wood,244.6047205,2711.65242,50.78999589,127.4687246,132.3623773,,790.8813702,1260.657357,604.4708679,,,228.3979319
Wisconsin,Zone 4C (Mixed Marine),2025,New Construction,,Below Grade,10340,,4233,Public Assembly,4053.6,Other,1029,,,42.5,,,,,"LEED v4.0 Gold, Passive House",C,,,Wood: Engineered panels,Wood: Mass timber,Concrete: Shear walls,Not a podium building,,,28.5,16.5,Shallow foundation,Construction Documents,Required: LEED Proposed,Yes,0.37,No,No,Yes,Yes,No,Yes,Yes,No,No,6107,960.61702,567.358621,376.5916008,95.597187,0.693139021,2 to 5,1,"10,001-50,000",One Click LCA,SE,Concrete/Wood,244.7037443,4028.725339,86.34546159,275.080885,182.2777989,,1261.786222,1376.026421,1621.610136,,,302.084529
Wyoming,Zone 3B (Warm Dry),,New Construction,,No Parking,12500,,,Public Assembly,12500,Other,,,,25,,,,,,F,,90,Wood: Other,Wood: Mass timber,Wood: Shear panels,Not a podium building,,,36,24,Shallow foundation,Schematic,Required: Client Directive,Yes,,,,,,,,,,,12500,1161.2875,1161.2875,1161.2875,,0,1,0,"10,001-50,000",Tally LCA,SEI,Wood,332.0412201,243.9234186,4.247041562,82.6381214,56.37235949,-17.11700849,116.5031932,47.73972204,113.7299698,25.32934856,78.41824517,0.50042228
